file,frame,cell,x,y,F_AniFEM_xx,F_AniFEM_xy,F_AniFEM_yx,F_AniFEM_yy,C_xx,C_yy,C_xy,PK2_xx,PK2_yy,PK2_xy,xi1,xi2,xi3,dpsidksi1,dpsidksi2,dpsidksi3,dpsidksi1_Sxy0,dpsidksi2_Sxy0,dpsidksi3_Sxy0
33_1_stretch1_04_txt.vtk,63,1966,-1.30454,1.093219,1.002898,-0.000658,0.001626,-1.066202,1.005808,1.136787,-0.002394,0.056378,0.099677,-0.000791,0.002895,0.0641,-0.00238,0.056708,0.113311,-0.001035,0.056704,0.113311,-0.000239
33_1_stretch1_04_txt.vtk,63,1967,-3.034285,-3.599723,1.003455,0.004647,-0.012465,-1.065922,1.007078,1.136211,0.01795,0.056927,0.099576,0.005928,0.003526,0.063709,0.017824,0.057511,0.113108,0.007758,0.057298,0.113108,0.001787
33_1_stretch1_04_txt.vtk,63,1968,-3.832432,3.351207,1.006707,-0.005623,0.015546,-1.062746,1.0137,1.129461,-0.022182,0.05949,0.097688,-0.00732,0.006803,0.060655,-0.021883,0.060583,0.110288,-0.009587,0.060258,0.110288,-0.002167
33_1_stretch1_04_txt.vtk,63,1970,2.541609,1.587586,1.004643,0.00201,-0.004459,-1.063468,1.009327,1.130969,0.006762,0.057048,0.097396,0.002243,0.004642,0.061517,0.006699,0.057606,0.110147,0.002922,0.057576,0.110147,0.000659
33_1_stretch1_04_txt.vtk,63,1971,-4.855277,-0.331158,1.013935,0.000374,-0.002591,-1.052579,1.02807,1.107922,0.003106,0.063103,0.089704,0.001035,0.013842,0.051239,0.003021,0.06488,0.099384,0.001342,0.064874,0.099384,0.000279
33_1_stretch1_04_txt.vtk,63,1972,-1.72533,-2.138747,1.002633,0.001701,-0.004083,-1.066435,1.00529,1.137286,0.00606,0.056135,0.09978,0.002004,0.002638,0.064306,0.006028,0.056453,0.113475,0.002619,0.056429,0.113475,0.000605
33_1_stretch1_04_txt.vtk,63,1974,-2.146638,1.84551,1.00342,-0.001574,0.004971,-1.064567,1.006877,1.133304,-0.006871,0.055996,0.097962,-0.002281,0.003427,0.062548,-0.006824,0.056408,0.111016,-0.00297,0.056376,0.111016,-0.000673
33_1_stretch1_04_txt.vtk,63,1975,-0.405222,0.61778,1.002169,-8.9e-05,0.00029,-1.066496,1.004344,1.137413,-0.000399,0.055492,0.099563,-0.000132,0.002167,0.064378,-0.000398,0.055734,0.113244,-0.000173,0.055733,0.113244,-4e-05
33_1_stretch1_04_txt.vtk,63,1977,-3.353017,3.251014,1.005271,-0.004638,0.013124,-1.064449,1.010741,1.133073,-0.018632,0.058595,0.098929,-0.006143,0.005342,0.062315,-0.018434,0.059419,0.11206,-0.008052,0.05919,0.11206,-0.001843
33_1_stretch1_04_txt.vtk,63,1978,-2.778472,2.40994,1.004219,-0.00272,0.008357,-1.063461,1.008526,1.130957,-0.011619,0.056389,0.09707,-0.003861,0.004245,0.061473,-0.011521,0.056946,0.109769,-0.005022,0.056857,0.109769,-0.001128
33_1_stretch1_04_txt.vtk,63,1979,-3.41069,2.974445,1.005177,-0.00419,0.012645,-1.062156,1.010541,1.128193,-0.017642,0.056853,0.095994,-0.005869,0.005243,0.060172,-0.017458,0.057629,0.10827,-0.007625,0.057422,0.10827,-0.001694
33_1_stretch1_04_txt.vtk,63,1980,-3.985638,3.81631,1.006373,-0.006488,0.018469,-1.063464,1.013128,1.130997,-0.02617,0.059451,0.098296,-0.008625,0.006521,0.061251,-0.025831,0.060616,0.111106,-0.01131,0.060165,0.111106,-0.002572
33_1_stretch1_04_txt.vtk,63,1981,-1.137809,-4.002478,0.999788,0.001655,-0.004826,-1.071361,0.9996,1.147816,0.006824,0.055325,0.103988,0.002241,-0.0002,0.06891,0.006827,0.055328,0.119354,0.002949,0.055298,0.119354,0.00071
33_1_stretch1_04_txt.vtk,63,1982,-2.720898,2.686442,1.004304,-0.003126,0.008739,-1.065291,1.008703,1.134855,-0.012449,0.057798,0.099415,-0.004107,0.004333,0.063185,-0.012341,0.058388,0.112807,-0.00538,0.058286,0.112807,-0.001238
33_1_stretch1_04_txt.vtk,63,1983,-0.673174,0.529384,1.002443,-0.000179,0.000359,-1.066518,1.004891,1.137461,-0.000562,0.055919,0.099772,-0.000186,0.00244,0.064399,-0.00056,0.056193,0.113487,-0.000243,0.056192,0.113487,-5.6e-05
33_1_stretch1_04_txt.vtk,63,1985,-0.689983,2.839994,1.000668,-0.000795,0.002174,-1.068605,1.001342,1.141918,-0.003118,0.054719,0.101187,-0.001031,0.000671,0.06635,-0.003114,0.054798,0.115546,-0.001348,0.054792,0.115546,-0.000316
33_1_stretch1_04_txt.vtk,63,1989,4.670226,4.611715,1.006735,0.009583,-0.025596,-1.062048,1.014171,1.128037,0.036832,0.058802,0.096492,0.012191,0.007036,0.059646,0.036317,0.060404,0.108717,0.015918,0.059506,0.108717,0.003554
33_1_stretch1_04_txt.vtk,63,1991,2.33766,-1.829202,1.003817,-0.001707,0.005401,-1.064015,1.007678,1.132131,-0.007461,0.056198,0.09753,-0.002478,0.003824,0.062026,-0.007404,0.056662,0.110411,-0.003224,0.056625,0.110411,-0.000728
33_1_stretch1_04_txt.vtk,63,1993,-1.610251,2.022129,1.002743,-0.001382,0.003869,-1.066803,1.005508,1.13807,-0.005513,0.056562,0.100314,-0.00182,0.002746,0.064654,-0.005483,0.05689,0.114161,-0.002383,0.05687,0.114161,-0.000553
33_1_stretch1_04_txt.vtk,63,1995,0.593915,3.004799,1.000481,0.000515,-0.002428,-1.069082,1.000969,1.142936,0.003111,0.054774,0.101654,0.001027,0.000484,0.066796,0.003108,0.054833,0.116182,0.001345,0.054826,0.116182,0.000316
33_1_stretch1_04_txt.vtk,63,1996,1.224827,2.43997,1.001614,0.001001,-0.003953,-1.067546,1.003246,1.139656,0.005224,0.055393,0.100493,0.001727,0.001621,0.065351,0.005207,0.055588,0.114524,0.002258,0.05557,0.114524,0.000525
33_1_stretch1_04_txt.vtk,63,1997,-1.783123,1.19297,1.003576,-0.000996,0.002435,-1.065448,1.007171,1.13518,-0.003594,0.056859,0.099183,-0.001188,0.003573,0.06339,-0.003568,0.057274,0.112589,-0.001553,0.057266,0.112589,-0.000356
33_1_stretch1_04_txt.vtk,63,1998,-2.204681,-2.038982,1.003556,0.002119,-0.005018,-1.065115,1.00715,1.134474,0.007472,0.056582,0.098736,0.002474,0.003562,0.06306,0.007419,0.057018,0.112008,0.003229,0.056981,0.112008,0.000738
33_1_stretch1_04_txt.vtk,63,1999,4.934985,1.087067,1.013521,0.003056,-0.005715,-1.051639,1.027257,1.105954,0.009108,0.061813,0.088168,0.00305,0.013446,0.050318,0.008866,0.063547,0.097503,0.003936,0.063491,0.097503,0.000803
33_1_stretch1_04_txt.vtk,63,2000,-2.933116,-0.732267,1.006335,0.000709,-0.003113,-1.061701,1.01272,1.12721,0.004019,0.058334,0.096306,0.001333,0.00632,0.059866,0.003968,0.059085,0.108555,0.001737,0.059075,0.108555,0.000387
33_1_stretch1_04_txt.vtk,63,2002,-0.194879,0.429736,1.002235,-3.1e-05,8.4e-05,-1.06668,1.004475,1.137806,-0.000121,0.055721,0.099836,-4e-05,0.002232,0.064551,-0.00012,0.05597,0.113594,-5.2e-05,0.05597,0.113594,-1.2e-05
33_1_stretch1_04_txt.vtk,63,2003,-0.928708,-4.192527,0.999122,0.001059,-0.004855,-1.071387,0.998269,1.147871,0.00626,0.054342,0.103586,0.002061,-0.000866,0.068937,0.006271,0.05427,0.118899,0.002705,0.054244,0.118899,0.000648
33_1_stretch1_04_txt.vtk,63,2004,3.544802,-3.238753,1.005907,-0.004956,0.013875,-1.063666,1.012041,1.13141,-0.019744,0.058978,0.098353,-0.006513,0.005984,0.061562,-0.019509,0.059908,0.11124,-0.008533,0.05965,0.11124,-0.001942
33_1_stretch1_04_txt.vtk,63,2006,4.975291,3.680796,1.010403,0.008894,-0.021694,-1.056602,1.021385,1.116487,0.031908,0.060467,0.09213,0.010623,0.01058,0.054647,0.03124,0.062347,0.10277,0.01379,0.061669,0.10277,0.00294
33_1_stretch1_04_txt.vtk,63,2007,0.573717,1.711392,1.001718,0.000297,-0.001419,-1.067235,1.00344,1.13899,0.001812,0.055334,0.100183,0.000599,0.001717,0.065069,0.001806,0.055527,0.114107,0.000783,0.055524,0.114107,0.000182
33_1_stretch1_04_txt.vtk,63,2008,-1.151543,0.628856,1.002863,-0.000369,0.000753,-1.066086,1.005735,1.136539,-0.001173,0.056244,0.099511,-0.000388,0.002859,0.063993,-0.001167,0.056568,0.113098,-0.000507,0.056567,0.113098,-0.000117
33_1_stretch1_04_txt.vtk,63,2009,1.072397,2.904719,1.000942,0.001001,-0.004074,-1.068503,1.001901,1.141699,0.005355,0.055055,0.101234,0.001769,0.000949,0.066246,0.005345,0.055176,0.115575,0.002314,0.055157,0.115575,0.000542
33_1_stretch1_04_txt.vtk,63,2010,-0.883598,0.717329,1.002401,-0.000217,0.000819,-1.066108,1.004808,1.136586,-0.001091,0.055565,0.099231,-0.000361,0.002398,0.064014,-0.001085,0.055833,0.112785,-0.000471,0.055832,0.112785,-0.000108
33_1_stretch1_04_txt.vtk,63,2012,-4.525741,0.032472,1.01244,-0.000437,-0.00041,-1.054422,1.025034,1.111806,-1.1e-05,0.062217,0.091091,-4e-06,0.012363,0.052993,-1.1e-05,0.063774,0.101276,-5e-06,0.063774,0.101276,-1e-06
33_1_stretch1_04_txt.vtk,63,2015,-1.820798,2.21026,1.002507,-0.001593,0.004929,-1.065856,1.005044,1.136051,-0.00685,0.055535,0.098969,-0.002271,0.002516,0.063758,-0.006816,0.055842,0.11243,-0.002961,0.055811,0.11243,-0.000678
33_1_stretch1_04_txt.vtk,63,2016,-1.079002,-3.725158,0.999891,0.001192,-0.00509,-1.070168,0.999808,1.145262,0.006639,0.054643,0.102592,0.002189,-9.6e-05,0.067797,0.00664,0.054657,0.11749,0.002869,0.054628,0.11749,0.000681
33_1_stretch1_04_txt.vtk,63,2017,-1.582008,-4.923236,0.998503,0.002062,-0.00918,-1.072615,0.997092,1.150508,0.011906,0.05425,0.104646,0.003911,-0.001456,0.07004,0.011941,0.05417,0.120381,0.005146,0.054077,0.120381,0.001246
33_1_stretch1_04_txt.vtk,63,2018,2.86711,1.951877,1.005162,0.002728,-0.006294,-1.062893,1.01039,1.129748,0.009432,0.057404,0.096999,0.003129,0.005168,0.060958,0.009335,0.058051,0.109576,0.004076,0.057992,0.109576,0.000915
33_1_stretch1_04_txt.vtk,63,2019,1.629883,-2.837042,1.001959,-0.001823,0.005519,-1.068213,1.003952,1.141081,-0.007722,0.056371,0.101535,-0.002543,0.001972,0.065962,-0.007692,0.056627,0.115853,-0.003338,0.056588,0.115853,-0.000784
33_1_stretch1_04_txt.vtk,63,2020,-2.299637,2.310097,1.003261,-0.002123,0.006575,-1.064792,1.006576,1.133787,-0.009131,0.055907,0.098126,-0.00303,0.003277,0.062745,-0.009072,0.056322,0.111245,-0.003946,0.056267,0.111245,-0.000896
33_1_stretch1_04_txt.vtk,63,2021,0.115088,3.104774,1.000212,1.3e-05,-0.000689,-1.069409,1.000425,1.143636,0.000749,0.054601,0.101883,0.000247,0.000212,0.067106,0.000749,0.054624,0.116518,0.000324,0.054624,0.116518,7.6e-05
33_1_stretch1_04_txt.vtk,63,2023,2.281249,-2.106385,1.003901,-0.002108,0.005705,-1.065467,1.00785,1.135225,-0.008195,0.057344,0.099402,-0.002706,0.00391,0.063386,-0.008131,0.057832,0.112837,-0.003542,0.057787,0.112837,-0.000815
33_1_stretch1_04_txt.vtk,63,2025,-2.496314,-3.42158,1.002374,0.003009,-0.010826,-1.066877,1.004872,1.138235,0.014566,0.056021,0.100095,0.004814,0.00243,0.064647,0.014496,0.056413,0.11391,0.006295,0.056272,0.11391,0.001458
33_1_stretch1_04_txt.vtk,63,2027,-3.086396,-0.26718,1.006942,0.000125,-0.001461,-1.061028,1.013934,1.12578,0.001676,0.058764,0.095863,0.000556,0.006919,0.059237,0.001653,0.059584,0.10792,0.000724,0.059582,0.10792,0.000161
33_1_stretch1_04_txt.vtk,63,2029,2.741647,-3.501048,1.00319,-0.003806,0.011454,-1.067166,1.006522,1.138858,-0.016042,0.057429,0.100975,-0.005279,0.00325,0.064901,-0.015938,0.057947,0.114971,-0.006933,0.057777,0.114971,-0.00162
33_1_stretch1_04_txt.vtk,63,2035,-1.515015,1.281266,1.002805,-0.000742,0.002461,-1.065456,1.005624,1.135197,-0.003365,0.05571,0.098682,-0.001116,0.002804,0.063398,-0.003347,0.05603,0.112022,-0.001454,0.056023,0.112022,-0.000332
33_1_stretch1_04_txt.vtk,63,2036,-0.121654,-3.926918,0.999186,1.1e-05,-0.000862,-1.071102,0.998374,1.147259,0.000935,0.054246,0.103292,0.000308,-0.000814,0.068688,0.000936,0.054158,0.118503,0.000404,0.054157,0.118503,9.7e-05
33_1_stretch1_04_txt.vtk,63,2038,-1.284361,2.386892,1.001976,-0.001231,0.003678,-1.067904,1.003969,1.14042,-0.005161,0.056188,0.101176,-0.001701,0.00198,0.065687,-0.00514,0.056425,0.11538,-0.00223,0.056408,0.11538,-0.000522
33_1_stretch1_04_txt.vtk,63,2040,-1.246023,-2.238404,1.00193,0.001269,-0.003041,-1.067474,1.003874,1.139502,0.004518,0.055818,0.100615,0.001492,0.001933,0.065287,0.0045,0.056045,0.114648,0.001952,0.056032,0.114648,0.000455
33_1_stretch1_04_txt.vtk,63,2043,-2.931605,2.874608,1.003991,-0.003405,0.010414,-1.063795,1.008107,1.131672,-0.014497,0.056264,0.09731,-0.004816,0.004037,0.061756,-0.01438,0.05684,0.110103,-0.006265,0.0567,0.110103,-0.001411
33_1_stretch1_04_txt.vtk,63,2045,-2.061133,-4.822743,0.999181,0.002832,-0.011836,-1.071605,0.998504,1.148345,0.015513,0.054543,0.103819,0.005101,-0.000749,0.069056,0.015536,0.054594,0.119195,0.006704,0.054436,0.119195,0.001611
33_1_stretch1_04_txt.vtk,63,2047,-1.170095,-0.665984,1.002805,0.00022,-0.001188,-1.065935,1.005619,1.136217,0.001487,0.056051,0.099284,0.000492,0.002802,0.063851,0.001479,0.056367,0.112807,0.000643,0.056365,0.112807,0.000148
33_1_stretch1_04_txt.vtk,63,2049,-3.563813,3.439413,1.004853,-0.005012,0.015164,-1.06262,1.009959,1.129187,-0.021151,0.056661,0.096312,-0.007034,0.004955,0.060553,-0.020942,0.05748,0.108711,-0.009141,0.057183,0.108711,-0.002037
33_1_stretch1_04_txt.vtk,63,2050,1.129084,-4.033358,0.999838,-0.001492,0.005363,-1.071654,0.999706,1.148444,-0.007239,0.055607,0.104378,-0.002374,-0.000147,0.069181,-0.007241,0.055619,0.119867,-0.003128,0.055585,0.119867,-0.000756
33_1_stretch1_04_txt.vtk,63,2051,-1.362041,0.816848,1.002842,-0.000388,0.001469,-1.065448,1.005694,1.135179,-0.001954,0.055762,0.098699,-0.000648,0.002839,0.063394,-0.001943,0.056081,0.11204,-0.000844,0.056079,0.11204,-0.000193
33_1_stretch1_04_txt.vtk,63,2052,-2.598381,-4.998171,0.999928,0.004365,-0.014187,-1.071801,1.000058,1.148776,0.019571,0.055764,0.104494,0.006413,2.9e-05,0.069182,0.01957,0.055978,0.12,0.008458,0.055727,0.12,0.002045
33_1_stretch1_04_txt.vtk,63,2054,3.192593,2.316146,1.005703,0.00355,-0.008422,-1.062302,1.01151,1.128498,0.012516,0.057775,0.096589,0.004153,0.005722,0.060375,0.012374,0.058529,0.108985,0.005409,0.058425,0.108985,0.001209
33_1_stretch1_04_txt.vtk,63,2056,3.488089,0.096515,1.007883,0.000466,0.000121,-1.058764,1.015829,1.120981,0.000341,0.058565,0.093611,0.000114,0.007852,0.057102,0.000336,0.059492,0.104937,0.000147,0.059492,0.104937,3.2e-05
33_1_stretch1_04_txt.vtk,63,2059,-0.730652,0.252936,1.00241,-2.3e-05,0.000286,-1.066169,1.004826,1.136717,-0.000328,0.055624,0.099315,-0.000109,0.002407,0.064072,-0.000327,0.055892,0.112894,-0.000142,0.055892,0.112894,-3.3e-05
33_1_stretch1_04_txt.vtk,63,2061,0.073182,0.518011,1.00215,-3e-06,-0.000121,-1.066612,1.004304,1.137662,0.000126,0.055545,0.099695,4.2e-05,0.002147,0.064488,0.000125,0.055784,0.11342,5.4e-05,0.055784,0.11342,1.3e-05
33_1_stretch1_04_txt.vtk,63,2063,1.130011,3.181057,1.000842,0.001474,-0.00388,-1.069427,1.0017,1.143676,0.005624,0.055555,0.10231,0.001852,0.000849,0.06711,0.005614,0.055667,0.117006,0.002431,0.055646,0.117006,0.000575
33_1_stretch1_04_txt.vtk,63,2064,0.761797,0.230209,1.002456,0.000147,-0.000111,-1.066186,1.004919,1.136754,0.000265,0.055705,0.099367,8.8e-05,0.002453,0.064088,0.000264,0.055979,0.112956,0.000115,0.055979,0.112956,2.6e-05
33_1_stretch1_04_txt.vtk,63,2066,-0.020574,1.259246,1.001956,3.1e-05,0.000101,-1.067247,1.003917,1.139016,-7.7e-05,0.055703,0.100358,-2.6e-05,0.001955,0.065083,-7.7e-05,0.055921,0.114309,-3.3e-05,0.055921,0.114309,-8e-06
33_1_stretch1_04_txt.vtk,63,2067,0.283508,0.329969,1.002239,7.7e-05,-7.2e-05,-1.066569,1.004484,1.13757,0.000155,0.05565,0.099701,5.1e-05,0.002237,0.064447,0.000154,0.055899,0.113417,6.7e-05,0.055899,0.113417,1.5e-05
33_1_stretch1_04_txt.vtk,63,2068,-3.371877,1.955935,1.007012,-0.003114,0.007822,-1.06162,1.014134,1.127046,-0.011439,0.059247,0.096609,-0.003785,0.007018,0.059743,-0.01128,0.060159,0.108871,-0.004944,0.060072,0.108871,-0.001105
33_1_stretch1_04_txt.vtk,63,2077,-0.479301,2.651884,1.001058,-0.000446,0.001625,-1.069096,1.00212,1.142967,-0.002184,0.055654,0.102054,-0.000719,0.001059,0.066812,-0.002179,0.055775,0.116644,-0.000944,0.055772,0.116644,-0.000223
33_1_stretch1_04_txt.vtk,63,2081,1.528576,1.510722,1.002829,0.000796,-0.003154,-1.065929,1.005677,1.136206,0.00416,0.05608,0.099288,0.001377,0.00283,0.06384,0.004137,0.056408,0.112809,0.001798,0.056397,0.112809,0.000413
33_1_stretch1_04_txt.vtk,63,2082,-2.77982,-1.197348,1.005654,0.001207,-0.004583,-1.062503,1.011361,1.128913,0.006083,0.057881,0.096856,0.002017,0.005649,0.060611,0.006015,0.058559,0.109339,0.002629,0.058535,0.109339,0.000589
33_1_stretch1_04_txt.vtk,63,2084,-1.405271,-4.089893,0.99966,0.001695,-0.007102,-1.070646,0.999372,1.146286,0.009298,0.054623,0.103013,0.003062,-0.000314,0.068226,0.009304,0.054636,0.118073,0.004018,0.054579,0.118073,0.000958
33_1_stretch1_04_txt.vtk,63,2092,-3.077749,-4.899314,1.001029,0.005435,-0.016848,-1.070152,1.002343,1.145256,0.023471,0.056217,0.103132,0.007705,0.00117,0.067574,0.023416,0.056653,0.118056,0.010144,0.056292,0.118056,0.002421
33_1_stretch1_04_txt.vtk,63,2093,1.203306,1.146306,1.002631,0.000449,-0.001955,-1.066139,1.005273,1.136652,0.002534,0.055932,0.099421,0.000839,0.002629,0.064041,0.002521,0.056231,0.113007,0.001095,0.056227,0.113007,0.000252
33_1_stretch1_04_txt.vtk,63,2096,0.551614,0.418154,1.002341,4.4e-05,-0.000413,-1.066457,1.004688,1.137331,0.000485,0.055724,0.099629,0.000161,0.002339,0.064342,0.000483,0.055985,0.113311,0.00021,0.055985,0.113311,4.8e-05
33_1_stretch1_04_txt.vtk,63,2098,1.029603,0.318369,1.002746,5.2e-05,-0.000589,-1.06603,1.005499,1.136419,0.00068,0.056029,0.099363,0.000225,0.002742,0.063941,0.000676,0.056337,0.112918,0.000294,0.056337,0.112918,6.8e-05
33_1_stretch1_04_txt.vtk,63,2100,-2.434451,0.463163,1.00517,-0.000667,0.001081,-1.063318,1.010368,1.130645,-0.00182,0.057741,0.097574,-0.000603,0.005157,0.061392,-0.001802,0.058341,0.110321,-0.000787,0.058339,0.110321,-0.000178
33_1_stretch1_04_txt.vtk,63,2102,2.388999,2.051494,1.003925,0.002323,-0.005485,-1.06461,1.007896,1.1334,0.008171,0.056775,0.098345,0.002707,0.003932,0.062582,0.008107,0.057261,0.111457,0.003532,0.057216,0.111457,0.000804
33_1_stretch1_04_txt.vtk,63,2103,-0.423767,-0.67678,1.002221,0.00018,-0.000262,-1.066653,1.004447,1.137749,0.000459,0.055681,0.099793,0.000152,0.002219,0.064526,0.000457,0.055929,0.11354,0.000198,0.055929,0.11354,4.6e-05
33_1_stretch1_04_txt.vtk,63,2105,-2.16888,-3.055837,1.002271,0.002338,-0.008479,-1.066896,1.004619,1.138273,0.01139,0.055898,0.100081,0.003765,0.002304,0.064699,0.011337,0.056229,0.113906,0.004922,0.056143,0.113906,0.00114
33_1_stretch1_04_txt.vtk,63,2106,0.856227,-4.122895,0.999135,-0.001255,0.0038,-1.071127,0.998286,1.147314,-0.005324,0.054179,0.103279,-0.001754,-0.000858,0.0687,-0.005333,0.054101,0.11849,-0.002301,0.054083,0.11849,-0.00055
33_1_stretch1_04_txt.vtk,63,2108,-0.252285,0.153246,1.002228,4e-06,4.7e-05,-1.066501,1.00446,1.137425,-4.6e-05,0.055584,0.099608,-1.5e-05,0.002225,0.064383,-4.6e-05,0.055832,0.113297,-2e-05,0.055832,0.113297,-5e-06
33_1_stretch1_04_txt.vtk,63,2109,-0.363852,3.204765,1.000124,-0.000513,0.001151,-1.069491,1.00025,1.143812,-0.001745,0.054525,0.101926,-0.000576,0.000125,0.067182,-0.001744,0.054541,0.116584,-0.000754,0.054539,0.116584,-0.000178
33_1_stretch1_04_txt.vtk,63,2110,-0.826006,0.993636,1.002432,-0.000369,0.000939,-1.066687,1.004871,1.137821,-0.001372,0.056022,0.099975,-0.000454,0.00243,0.064557,-0.001365,0.056296,0.113753,-0.000593,0.056294,0.113753,-0.000137
33_1_stretch1_04_txt.vtk,63,2111,1.150479,-2.737236,1.001472,-0.001212,0.003791,-1.068711,1.002961,1.142144,-0.005265,0.056,0.101842,-0.001734,0.001478,0.066441,-0.00525,0.056181,0.116315,-0.002276,0.056163,0.116315,-0.000536
33_1_stretch1_04_txt.vtk,63,2112,4.612525,4.335119,1.007073,0.007961,-0.025807,-1.061033,1.014862,1.125854,0.0354,0.058654,0.095478,0.011745,0.007376,0.058722,0.034881,0.060239,0.107377,0.015299,0.059408,0.107377,0.00338
33_1_stretch1_04_txt.vtk,63,2114,-0.306138,3.481314,1.000083,-0.000315,0.001431,-1.070832,1.000168,1.146682,-0.001848,0.055408,0.10355,-0.000607,8.4e-05,0.068435,-0.001847,0.05542,0.118739,-0.000799,0.055417,0.118739,-0.000191
33_1_stretch1_04_txt.vtk,63,2115,-1.993787,-2.227258,1.002965,0.001591,-0.005846,-1.065853,1.005973,1.136046,0.007827,0.05622,0.099266,0.00259,0.002978,0.06375,0.007781,0.05659,0.112765,0.003383,0.05655,0.112765,0.000777
33_1_stretch1_04_txt.vtk,63,2116,1.239641,0.1305,1.002886,0.000177,-3.1e-05,-1.065531,1.00578,1.135357,0.000211,0.055888,0.098834,7e-05,0.002882,0.063473,0.000209,0.056211,0.112211,9.1e-05,0.056211,0.112211,2.1e-05
33_1_stretch1_04_txt.vtk,63,2117,-1.313218,-4.834841,0.998721,0.00199,-0.006605,-1.073461,0.997488,1.152323,0.009078,0.055184,0.105841,0.00297,-0.001257,0.070854,0.009101,0.055091,0.121954,0.003923,0.055037,0.121954,0.000961
33_1_stretch1_04_txt.vtk,63,2122,3.189212,-4.904569,1.001518,-0.005393,0.0184,-1.070335,1.003378,1.145647,-0.025096,0.057068,0.103651,-0.008217,0.001686,0.067711,-0.025011,0.057608,0.118683,-0.010846,0.057196,0.118683,-0.002601
33_1_stretch1_04_txt.vtk,63,2125,-4.351971,0.86328,1.01152,-0.002095,0.004121,-1.055742,1.02319,1.114596,-0.00647,0.061784,0.09216,-0.00215,0.011463,0.054228,-0.006324,0.063241,0.102718,-0.002796,0.063213,0.102718,-0.000596
33_1_stretch1_04_txt.vtk,63,2126,0.725784,1.246807,1.002123,0.000278,-0.001318,-1.066719,1.004251,1.13789,0.001685,0.055579,0.099809,0.000558,0.002121,0.064586,0.001678,0.055817,0.113572,0.000728,0.055815,0.113572,0.000168
33_1_stretch1_04_txt.vtk,63,2128,-1.628043,4.334096,0.999437,-0.002389,0.007909,-1.070682,0.998937,1.146366,-0.010857,0.0543,0.102898,-0.003579,-0.000532,0.068247,-0.010868,0.054308,0.117946,-0.004692,0.05423,0.117946,-0.001117
33_1_stretch1_04_txt.vtk,63,2129,2.262716,-3.401904,1.002304,-0.002978,0.009152,-1.068182,1.004697,1.141021,-0.012761,0.056841,0.101685,-0.004198,0.002343,0.065891,-0.012701,0.057199,0.116009,-0.005515,0.057092,0.116009,-0.001298
33_1_stretch1_04_txt.vtk,63,2133,-2.646036,-2.957886,1.003421,0.002868,-0.010067,-1.065422,1.006955,1.135131,0.013603,0.056569,0.098982,0.004501,0.003465,0.063293,0.013509,0.057066,0.11234,0.005879,0.056944,0.11234,0.001346
33_1_stretch1_04_txt.vtk,63,2138,1.890537,0.858941,1.003692,0.000888,-0.001663,-1.064557,1.0074,1.133281,0.002661,0.056405,0.098146,0.000882,0.003686,0.062556,0.002642,0.056827,0.111226,0.00115,0.056822,0.111226,0.000261
33_1_stretch1_04_txt.vtk,63,2139,-2.607041,-0.367043,1.005569,0.000212,-0.001575,-1.062673,1.011171,1.129275,0.001887,0.057881,0.097028,0.000625,0.005554,0.060786,0.001866,0.05853,0.10957,0.000816,0.058528,0.10957,0.000183
33_1_stretch1_04_txt.vtk,63,2140,0.26809,2.640203,1.000755,0.000158,-0.001098,-1.068585,1.001512,1.141875,0.001331,0.054838,0.101223,0.00044,0.000755,0.066335,0.001329,0.054922,0.115584,0.000575,0.054921,0.115584,0.000135
33_1_stretch1_04_txt.vtk,63,2141,-0.766751,-2.337974,1.00144,0.000822,-0.001894,-1.068238,1.002886,1.141133,0.002846,0.055623,0.101243,0.000939,0.001441,0.066007,0.002838,0.055788,0.115531,0.00123,0.055783,0.115531,0.000288
33_1_stretch1_04_txt.vtk,63,2144,-2.626504,-1.662415,1.004893,0.001625,-0.00586,-1.063432,1.009845,1.130891,0.007865,0.057396,0.097512,0.002606,0.004898,0.061476,0.007788,0.057996,0.110269,0.003399,0.057955,0.110269,0.000767
33_1_stretch1_04_txt.vtk,63,2148,-2.539884,-4.722083,1.000074,0.003665,-0.014496,-1.07032,1.000359,1.145598,0.019181,0.054956,0.102781,0.006316,0.000179,0.067803,0.019174,0.05518,0.117708,0.00829,0.054938,0.117708,0.001971
33_1_stretch1_04_txt.vtk,63,2152,1.245202,3.733297,1.000028,0.001414,-0.005845,-1.069986,1.000091,1.144873,0.007668,0.054718,0.102453,0.002528,4.5e-05,0.067621,0.007667,0.054756,0.11729,0.003314,0.054717,0.11729,0.000786
33_1_stretch1_04_txt.vtk,63,2154,3.565301,-1.940668,1.007679,-0.00331,0.008212,-1.060803,1.015485,1.125313,-0.012047,0.059657,0.096014,-0.003988,0.007683,0.058967,-0.011863,0.060663,0.108033,-0.005206,0.060567,0.108033,-0.001157
33_1_stretch1_04_txt.vtk,63,2155,0.631392,1.987628,1.001653,0.000606,-0.001297,-1.067816,1.003311,1.140232,0.001992,0.055647,0.100862,0.000658,0.001653,0.065614,0.001986,0.055833,0.115006,0.000861,0.055831,0.115006,0.000201
33_1_stretch1_04_txt.vtk,63,2156,-1.792495,-4.734556,0.999315,0.002788,-0.009062,-1.072509,0.998712,1.150284,0.012505,0.055392,0.105042,0.004096,-0.000644,0.069936,0.012521,0.055407,0.120811,0.005405,0.055304,0.120811,0.001314
